Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Media,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,,47109,b2-11-3,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47469,b2-11-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.742140+00:00,hours,g/L,,0.03697
47082,Ajinomoto Cycle 1,,47136,b2-32-3,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47496,b2-32-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:06.345802+00:00,hours,g/L,,0.15566
47082,Ajinomoto Cycle 1,,47113,b2-25-1,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47473,b2-25-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:04.133103+00:00,hours,g/L,,0.02783
47082,Ajinomoto Cycle 1,,47136,b2-32-3,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47496,b2-32-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:06.406652+00:00,hours,g/L,,0.30972
47082,Ajinomoto Cycle 1,,47130,b2-30-3,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47490,b2-30-3,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:05.669541+00:00,hours,g/L,,0.01652
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47540,b3-21-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:11.020062+00:00,hours,g/L,,0.14221
47082,Ajinomoto Cycle 1,,47109,b2-11-3,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47469,b2-11-3,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:03.693193+00:00,hours,g/L,,0.63582
47082,Ajinomoto Cycle 1,,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47533,b3-16-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:10.322157+00:00,hours,g/L,,0.35836
47082,Ajinomoto Cycle 1,,47182,b3-23-1,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47542,b3-23-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:11.143316+00:00,hours,g/L,,0.09816
47082,Ajinomoto Cycle 1,,47135,b2-32-2,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47495,b2-32-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:06.223204+00:00,hours,g/L,,0.14495
47082,Ajinomoto Cycle 1,,47144,b2-35-2,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47504,b2-35-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:07.339310+00:00,hours,g/L,,0.02661
47082,Ajinomoto Cycle 1,,47135,b2-32-2,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47495,b2-32-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:06.284538+00:00,hours,g/L,,0.28714
47082,Ajinomoto Cycle 1,,47143,b2-35-1,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47503,b2-35-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:07.219254+00:00,hours,g/L,,0.02682
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47521,b3-06-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:09.060006+00:00,hours,g/L,,0.06736
47082,Ajinomoto Cycle 1,,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47538,b3-18-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:10.806516+00:00,hours,g/L,,0.48861
47082,Ajinomoto Cycle 1,,47161,b3-06-1,F,JBEI-17801,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47521,b3-06-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:09.090380+00:00,hours,g/L,,0.14009
47082,Ajinomoto Cycle 1,,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47460,b1-16-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:02.842121+00:00,hours,g/L,,0.0018
47082,Ajinomoto Cycle 1,,47134,b2-32-1,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47494,b2-32-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:06.087676+00:00,hours,g/L,,0.13651
47082,Ajinomoto Cycle 1,,47147,b2-36-2,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47507,b2-36-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:07.677183+00:00,hours,g/L,,0.02669
47082,Ajinomoto Cycle 1,,47134,b2-32-1,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47494,b2-32-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:06.156136+00:00,hours,g/L,,0.27221
47082,Ajinomoto Cycle 1,,47153,b2-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47510,b2-rfp-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:08.009108+00:00,hours,g/L,,0.02661
47082,Ajinomoto Cycle 1,,47133,b2-31-3,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47493,b2-31-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.947859+00:00,hours,g/L,,0.03033
47082,Ajinomoto Cycle 1,,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47465,b1-9017-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:03.267379+00:00,hours,g/L,,0.35268
47082,Ajinomoto Cycle 1,,47133,b2-31-3,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47493,b2-31-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:06.014395+00:00,hours,g/L,,0.15565
47082,Ajinomoto Cycle 1,,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47470,b2-19-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:03.794755+00:00,hours,g/L,,0.15449
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47539,b3-21-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:10.899236+00:00,hours,g/L,,0.06918
47082,Ajinomoto Cycle 1,,47135,b2-32-2,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47495,b2-32-2,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:06.186765+00:00,hours,g/L,,0.14315
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47532,b3-13-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:10.173401+00:00,hours,g/L,,0.08676
47082,Ajinomoto Cycle 1,,47164,b3-07-1,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47524,b3-07-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:09.286422+00:00,hours,g/L,,0.53316
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47562,b3-9017-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:13.161041+00:00,hours,g/L,,0.31548
47082,Ajinomoto Cycle 1,,47136,b2-32-3,F,JBEI-17826,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47496,b2-32-3,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:06.317157+00:00,hours,g/L,,0.1477
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47562,b3-9017-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:13.208993+00:00,hours,g/L,,0.43311
47082,Ajinomoto Cycle 1,,47202,b3-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47562,b3-9017-3,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:13.137071+00:00,hours,g/L,,0.02368
47082,Ajinomoto Cycle 1,,47132,b2-31-2,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47492,b2-31-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.842543+00:00,hours,g/L,,0.02732
47082,Ajinomoto Cycle 1,,47166,b3-07-3,F,JBEI-17799,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47526,b3-07-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:09.567446+00:00,hours,g/L,,0.11355
47082,Ajinomoto Cycle 1,,47132,b2-31-2,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47492,b2-31-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.893538+00:00,hours,g/L,,0.1483
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47548,b3-01-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:11.758851+00:00,hours,g/L,,0.12096
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47532,b3-13-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:10.223836+00:00,hours,g/L,,0.24054
47082,Ajinomoto Cycle 1,,47149,b2-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47512,b2-9017-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:08.135334+00:00,hours,g/L,,0.68335
47082,Ajinomoto Cycle 1,,47131,b2-31-1,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47491,b2-31-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.743684+00:00,hours,g/L,,0.02681
47082,Ajinomoto Cycle 1,,47138,b2-33-2,F,JBEI-17823,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47498,b2-33-2,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:06.557032+00:00,hours,g/L,,0.11077
47082,Ajinomoto Cycle 1,,47131,b2-31-1,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47491,b2-31-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.794864+00:00,hours,g/L,,0.14573
47082,Ajinomoto Cycle 1,,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47466,b1-9017-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.342794+00:00,hours,g/L,,0.62814
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47531,b3-13-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:10.073078+00:00,hours,g/L,,0.08677
47082,Ajinomoto Cycle 1,,47091,b1-09-1,F,JBEI-17792,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47451,b1-09-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:01.801324+00:00,hours,g/L,,0.05314
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47561,b3-9017-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:13.063911+00:00,hours,g/L,,0.31671
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47551,b3-02-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:12.013041+00:00,hours,g/L,,0.63397
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47561,b3-9017-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:13.112777+00:00,hours,g/L,,0.44691
47082,Ajinomoto Cycle 1,,47151,b2-9017-3,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47514,b2-9017-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:08.334131+00:00,hours,g/L,,0.6657
47082,Ajinomoto Cycle 1,,47130,b2-30-3,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47490,b2-30-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.694756+00:00,hours,g/L,,0.00311
47082,Ajinomoto Cycle 1,,47167,b3-10-1,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47527,b3-10-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:09.687073+00:00,hours,g/L,,0.12373
47082,Ajinomoto Cycle 1,,47129,b2-30-2,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47489,b2-30-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.594077+00:00,hours,g/L,,0.00317
47082,Ajinomoto Cycle 1,,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47462,b1-22-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:03.030509+00:00,hours,g/L,,0.00498
47082,Ajinomoto Cycle 1,,47129,b2-30-2,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47489,b2-30-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.644710+00:00,hours,g/L,,0.06086
47082,Ajinomoto Cycle 1,,47146,b2-36-1,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47506,b2-36-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:07.538036+00:00,hours,g/L,,0.02692
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47553,b3-02-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:12.233282+00:00,hours,g/L,,0.1067
47082,Ajinomoto Cycle 1,,47133,b2-31-3,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47493,b2-31-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:05.974832+00:00,hours,g/L,,0.04774
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47553,b3-02-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:12.289996+00:00,hours,g/L,,0.148
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47509,b2-rfp-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:07.933693+00:00,hours,g/L,,0.02669
47082,Ajinomoto Cycle 1,,47128,b2-30-1,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47488,b2-30-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.505154+00:00,hours,g/L,,0.0039
47082,Ajinomoto Cycle 1,,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47513,b2-9017-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:08.236941+00:00,hours,g/L,,0.65045
47082,Ajinomoto Cycle 1,,47128,b2-30-1,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47488,b2-30-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.534429+00:00,hours,g/L,,0.06095
47082,Ajinomoto Cycle 1,,47143,b2-35-1,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47503,b2-35-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:07.155175+00:00,hours,g/L,,0.01887
47082,Ajinomoto Cycle 1,,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47546,b3-24-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:11.539229+00:00,hours,g/L,,0.06733
47082,Ajinomoto Cycle 1,,47131,b2-31-1,F,JBEI-17820,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47491,b2-31-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:05.770929+00:00,hours,g/L,,0.04583
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47545,b3-24-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:11.486220+00:00,hours,g/L,,0.13998
47082,Ajinomoto Cycle 1,,47129,b2-30-2,F,JBEI-17822,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47489,b2-30-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:05.619788+00:00,hours,g/L,,0.02659
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47543,b3-23-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:11.319013+00:00,hours,g/L,,0.14052
47082,Ajinomoto Cycle 1,,47122,b2-28-1,F,JBEI-17818,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47482,b2-28-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:05.010644+00:00,hours,g/L,,0.02684
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47539,b3-21-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:10.946777+00:00,hours,g/L,,0.14403
47082,Ajinomoto Cycle 1,,47145,b2-35-3,F,JBEI-17829,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47505,b2-35-3,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:07.373338+00:00,hours,g/L,,0.01617
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47531,b3-13-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:10.123289+00:00,hours,g/L,,0.24091
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47477,b2-26-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:04.579488+00:00,hours,g/L,,0.0272
47082,Ajinomoto Cycle 1,,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47487,b2-29-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.412177+00:00,hours,g/L,,0.01004
47082,Ajinomoto Cycle 1,,47146,b2-36-1,F,JBEI-17812,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47506,b2-36-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:07.468669+00:00,hours,g/L,,0.01306
47082,Ajinomoto Cycle 1,,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47487,b2-29-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.442950+00:00,hours,g/L,,0.06159
47082,Ajinomoto Cycle 1,,47109,b2-11-3,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47469,b2-11-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:03.770523+00:00,hours,g/L,,0.07083
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47552,b3-02-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:12.132905+00:00,hours,g/L,,0.1066
47082,Ajinomoto Cycle 1,,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47467,b2-11-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:03.522819+00:00,hours,g/L,,0.07056
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47552,b3-02-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:12.181152+00:00,hours,g/L,,0.14794
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47476,b2-26-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:04.461163+00:00,hours,g/L,,0.027
47082,Ajinomoto Cycle 1,,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47486,b2-29-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.306293+00:00,hours,g/L,,0.00951
47082,Ajinomoto Cycle 1,,47114,b2-25-2,F,JBEI-17808,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47474,b2-25-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:04.231394+00:00,hours,g/L,,0.02726
47082,Ajinomoto Cycle 1,,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47486,b2-29-2,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.342028+00:00,hours,g/L,,0.06279
47082,Ajinomoto Cycle 1,,47154,b2-rfp-3,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47511,b2-rfp-3,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:08.033807+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47485,b2-29-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.228583+00:00,hours,g/L,,0.00946
47082,Ajinomoto Cycle 1,,47112,b2-19-3,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47472,b2-19-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:04.035934+00:00,hours,g/L,,0.36123
47082,Ajinomoto Cycle 1,,47125,b2-29-1,F,JBEI-17816,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47485,b2-29-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.252603+00:00,hours,g/L,,0.06183
47082,Ajinomoto Cycle 1,,47111,b2-19-2,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47471,b2-19-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.939184+00:00,hours,g/L,,0.34795
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47530,b3-13-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:09.977952+00:00,hours,g/L,,0.08894
47082,Ajinomoto Cycle 1,,47141,b2-34-2,F,JBEI-17831,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47501,b2-34-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:06.976346+00:00,hours,g/L,,0.02959
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47551,b3-02-1,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:12.037006+00:00,hours,g/L,,0.10927
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47550,b3-01-3,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:11.964139+00:00,hours,g/L,,0.12189
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47551,b3-02-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:12.085022+00:00,hours,g/L,,0.14927
47082,Ajinomoto Cycle 1,,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47470,b2-19-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.843092+00:00,hours,g/L,,0.34725
47082,Ajinomoto Cycle 1,,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47484,b2-28-3,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.156174+00:00,hours,g/L,,0.00721
47082,Ajinomoto Cycle 1,,47108,b2-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47468,b2-11-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.632426+00:00,hours,g/L,,0.03625
47082,Ajinomoto Cycle 1,,47124,b2-28-3,F,JBEI-17818,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47484,b2-28-3,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:05.180964+00:00,hours,g/L,,0.06312
47082,Ajinomoto Cycle 1,,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47467,b2-11-1,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.487410+00:00,hours,g/L,,0.037
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47530,b3-13-1,Octadecanoate (n-C18:0),EC,2017-08-31 23:04:10.025319+00:00,hours,g/L,,0.25191
47082,Ajinomoto Cycle 1,,47106,b1-rfp-2,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47464,b1-rfp-2,Hexadecanoate (n-C16:0),EC,2017-08-31 23:04:03.177262+00:00,hours,g/L,,0.01424
47082,Ajinomoto Cycle 1,,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47483,b2-28-2,Tetradecanoate (n-C14:0),EC,2017-08-31 23:04:05.083132+00:00,hours,g/L,,0.00625
47082,Ajinomoto Cycle 1,,47152,b2-rfp-1,F,,2% Glucose,100% unlabeled,,,M9-MOPS,1929,GC-MS,47509,b2-rfp-1,Dodecanoate (n-C12:0),EC,2017-08-31 23:04:07.871299+00:00,hours,g/L,,0.0
